,r,nmse_test,expression,directory
194,0.968881704285125,0.0010315495572428,[4.556585745228326e-5/((x1 + 0.03134167688908634)**4*(-(3.1199511353196896 - x1)*(lj(x1) + 0.015782186851417378 - 0.18696993369144796/(1.088362047454343 - x1))**2 + 0.02886174499193099)**4)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
180,0.9688841080535828,0.0010313850792582,[64.688477909562185/(1 - 0.89674802253313271*(x1 - (x1 - 2.319708674090345)*(1210.432099063516*(1 - 0.27580973552266281*x1)**2*lj(x1)**2 - 0.48400609450829146))**2)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
82,0.968885531870748,0.0010312876610621,[x1/(3.6508199590780085 + 3169.6655429604385*(0.2957975291794436*x1 - 1 - 0.034017849659094816/(-x1 + 6.914499486098608 + (lj(x1) - 12.266867881029931)/x1))**4/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
21,0.9688866118398728,0.0010312137723594,[0.8478487886577879/(((x1 - 2.844138543376137)*cos(1316.7045528356042*lj(x1)**4 - 0.8991550508503717) + 0.36310207008768935)**4 + 1.3518304366601483)],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160750
723,0.9688866906515682,0.0010312083803766,[287.71207344666901*(0.040091293662476071 + 1/x1)**6*(1 + 0.7670228903184274*(x1 - 3.700013348808448)*(x1 - 3.5273391483913654)/(0.5171467231470163 + 0.012034736752315959/lj(x1)**2))**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142629
264,0.9688879066117708,0.0010311251911112,[2.4856626682623193e-7/(0.0027780800353976465*x1 - ((0.36455574378600216*x1 - 1)**2 - 0.10275687624648491)**2*lj(x1)**2 - 0.038250941493145453 - 0.41071849166918959/(-x1 - 10.477195529576335))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
622,0.9688884626003248,0.0010310871546398,[0.05169936821269678*(-0.062695128600710031 + 1/x1)**3/(6378.157312384082*(0.007386528152801017*x1 + (-0.45322557403230693 + 1/x1)**3 - 0.020935164097566)**2 + 0.001328020378891674)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
868,0.96888848792395,0.0010310854222094,[0.0002225554793267153/(-0.04967983242140759*x1 + 0.01014408640090018*cos(5.220871011497404 - 51.78238988336696/x1**2)**2 + 0.2272482234178379 - 1/x1**2)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
711,0.968889728863223,0.0010310005294284,[0.03278905611731989*tan(0.14853842524347893*x1**2/(x1 - 2.7602460423750537 + (199.4913395794105*(0.2660841395313525*x1 - 1)**4 + 1.6786274077805148)/x1) - 0.013974776702982122)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
411,0.9688901572906355,0.0010309712215279,[0.15458583702592543/(x1*(x1 - tan(x1/(-6.690433949292859 + (12.478199066798807 - 46.18583354316344*(0.3648449664379239*x1 - 1)**4)/x1)) - 5.304313726885397))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
341,0.9688909190123052,0.001030919114697,[5.274490296544964/(28.623036607423569*(0.43233567485126749*x1 - 1)**4 + 5671.70593500157*(0.18092385216754693*x1 - 1 + 0.07064209567455612/(0.48826136689047*x1 - 1)**3)**4 + 8.527134043300004)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
115,0.968891230682382,0.001030897794793,[(0.5088701545824348*(1 - 0.02772506372511386/(28.16649807451976*(1 - 0.3286667081866623*x1)**3 - 0.11530673521779986))**9 + 0.13506674247832395)/(x1*(x1*(x1 - 8.392719639313595) + 18.492703501598985))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
800,0.9688912556335624,0.0010308960880087,[17439.82826061368*(0.007791143469687186 + cos(0.08177594849030828/(x1 - 5.6673015530231625 + 239.8703749079978*(x1 - 2.0765552944836267)/x1**4))/x1**2)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
228,0.968892119414168,0.0010308370020608,[0.00010187166682519882 - 3.8399796996591347*lj((x1*(53.491129810400491*(0.27817137529399237*x1 - 1)**3 + 0.39695551772707216) - 0.28551830004039236)/(45.24078356653588*(0.28064455932212978*x1 - 1)**3 + 0.26180202540809483))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
188,0.968892207149432,0.0010308310007286,[(16.1990312987469 - lj(x1))/(-256.77636935619034*x1 + 786.47672169852476*(0.18883327781635276*x1 + (-(x1 - 2.580993060913332)*lj(x1) + 0.36101525897193808)**4)**4 + 728.7629310138407)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
1,0.9688922103569156,0.0010308307813283,[1343.3699759136805*(-1 + 3.4639912437880879e-18/(0.052833018280278167*x1 - 0.052833018280278167*tan((x1 + 18.081805192711347)/x1**3) - 0.42690737755715144 + 1/x1)**9)**6/x1**6],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160720
50,0.9688926080993734,0.0010308035748916,[64.46008008069264*(0.52284255973001872*x1 - 1 + 0.00036405859523017108*(x1 - 3.195500623372335)/(0.0006575525680131965 - (lj(x1) + 0.043311988507198376)**3))**3/(0.77528314728273716*x1 - 1)**9],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150620
585,0.968893589570264,0.0010307364418103,[(-(3.39325711006754 - x1)*lj(x1) + 0.1000803332097116)/(x1*((-0.2767208305516618*x1 + lj(x1) + 0.7896616785258236)**2 - 0.9066877209055199) + 3.0242663633557174)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
454,0.968893886175582,0.0010307161543208,[-0.0010017854387265057 + 0.017393917308291974/(x1 - 5.6978383453151356 + 6.366022193968304/(x1 + 164.98850137822095*(0.2790208006290418*x1 - 0.12699318910408455*cos(x1) - 1)**4 - 0.6813425231805839))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
233,0.9688940980772524,0.0010307016606009,[tan(0.571074548317396*((1 + 0.22246051563088454/(-x1 + 2.9738723581009237 + 4.9101435935864959*(1 + 0.0341294691145573/(1 - 0.4013706748885768*x1)**3)**9/x1))**3 - 0.9585102745227684)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
676,0.968895778217072,0.0010305867456783,[0.28329734319986394/(x1 + 88.21197324573788*(0.2129444017736315*x1 - 1 - 0.043212221905801731/(-x1 + 5.79703610825851 - 8.711977230949707/x1))**2 - 2.7694659568687059)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
807,0.9688959425097036,0.0010305755090769,[-x1*tan(0.0013078156774432893/(-x1 + 21.51864117422514*(0.71125959799952196 - 1/(x1 - 3.48725377468709/(2.846816166525773 - lj(x1))))**3 + 2.996562813957111)) - 0.002202786867462973],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
314,0.9688959806334364,0.0010305729016584,[tan(4.778988644072591/x1)/(x1*(18.440188295164006*(0.48256815836097905*(6.598994569657684 - x1)/(x1 - 2.212038470074451) - 1)**4 - 55.89223592366779) + 414.36351280378324 - 717.716009760943/x1)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
595,0.9688977624342828,0.0010304510418278,[0.22643820780004115/(x1*((x1 - 3.0733620414765386)*(-x1*(lj(x1) - 0.003983315685490842) - 0.34885865046135106)**2 + 0.4545916217080076) - 0.848197967024534)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
316,0.9688982786894168,0.0010304157358533,[0.07450797438145075/(x1*(x1 - 8.9870150157633 + 1.0680953370813824/(-39.426104230307876*(0.39907455089036359*x1 - 1)**4 + (8.460883782432992 - 3.9070050857968313*x1)/x1)) + 20.932106938818407)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
478,0.9688985362965732,0.0010303981186965,[(-0.012563876297295393*(0.14837759805504179*x1**2/(1 - 0.1289629862788425*x1**2)**2 - 1)**2 - 0.02012781544900325)/(0.009403459374834281*x1**3/cos(0.5093500003000584*x1) + 1.1686611057243312)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142401
68,0.9688990442192148,0.001030363383512,[-0.031260017557107674/tan(4.342906337270899*x1/(x1 + 17.958639858062387 + (-39.588957900347334 + 5567.2550876033492*(1 - 0.2654800307485826*x1)**4/x1)/x1) - 4.727535077627313)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
193,0.9688992193045848,0.0010303514101348,[0.686353791929471/(x1*(0.10044105383846273*x1 + 9.301470153172278*(-0.3278870025657413*x1 + 0.35940371423760268*(1 - 0.00090735875828023964/(-0.1455645699121589*x1 + 1/x1)**4)**16 + 1)**2))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
570,0.968899385616492,0.0010303400368074,[135.0430480070035/(1591.0737460839542*(1 - 0.75525707826268219/(0.60034003511577971*x1 - 1)**3)**3*(x1*(x1 - 8.530355570711171) + 18.78419904977328) + 233.35574974760384)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
67,0.9688995462022394,0.0010303290551298,[1.5146197371284314*(1 - 0.04610974027513247*cos(3.1760556748320403*x1 - 22.086964194172752/x1))**4/(0.064627411603129657*(x1 - 0.9410455578250598)**2 + 1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
645,0.9688999530293932,0.0010303012344792,[0.6822392318307693/(-x1 + 123242.69859100898*(0.020094610855610739*x1 - 0.057649401996202067 - 1/x1**3)**3 + 627.93833150542698*lj(-x1 - 0.18475211049614637)**3 + 7.692934655869163)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
210,0.9689001406785662,0.0010302884023284,[63.23204897557204*(0.00024339354513611019 + 1/(x1*(x1 + 5291.349201284797*(-0.1167715085453687*x1 + 1/x1)**2*(lj(x1) + 0.31120487318016504/x1)**2)))**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
58,0.9689005081752904,0.0010302632717767,[0.029699241141983596*tan(1.164196466582339*x1/(x1 + 1399.898942836711*(0.070449266765671678*x1 - 0.53440874570812868 + 1/x1)**2 - 0.792634792530338) - 0.015953379017648702)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-27-163306
842,0.968901224157428,0.00103021431166,[-0.10840522013296928/(-x1*(x1 - 3.096622068083615)*(813.0838575038464*(-0.0070491027168291467 + (-0.1872691180937615*x1 + 1/(x1 - 2.1796380592494704))**2/x1**2)**2 + 0.08398650974312306) - 0.14712434594694776)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
326,0.9689023584623324,0.0010301367484271,[0.13379347981233952/(x1*(x1*(x1 - 2.0826207762002458)/(17.526727202666824*(0.38497546980304624*x1 - 1)**3 + 3.0447756174792087) + x1 - 5.814479640392445 + 166.7456714866968/x1**4))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
777,0.9689026602021448,0.0010301161161237,[0.035366982034650951/(0.090616006876354144*x1*(x1 + 106622.7467337534*(0.06551506716230714*x1 - 0.522508026971601 + 1/x1)**2*lj(x1)**2 - 5.793708676357963) + 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
297,0.9689030412551496,0.0010300900608725,[67.26607780475699/((0.4289429212452908 - x1)**4*(x1/(x1 + cos(3.5058805698874442*x1 - 9.7724552998485672)) + 0.6795442181927678)**2*(lj(x1) + 0.8903884249940768)**2)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
149,0.9689032684149338,0.0010300745285405,[tan((1.6248666206894664 - 0.13377254624581744/(x1*(2*x1 - 19.561523963731105) - x1 + 71.05425578491436 - 81.72107573912112/x1))/(1.8723888358742977 - x1))**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-11-150544
821,0.9689043330506106,0.0010300017344133,[4.073067099833776/(0.81523682561226305*x1 + 0.14807769828521082*(3.2326226024301277 - x1)/(0.3219067273844273*x1 - 1 + 0.287828035791429/(1.3739632923356966*x1 - 4.945662966485218))**2 - 1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
431,0.9689049800835648,0.0010299574950748,[tan(x1/(206963779416.44862*((0.13712048011283812 - 1/x1**2)**3 - 0.00062243130056552886)**3 + 425.14119632342377*(-(1 - 0.2491988154492434*x1)**2 - 0.5954053831049303)**2 - 129.63937162874537))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
357,0.968905170558068,0.0010299444720262,[50.3037609655351/(-2742.3753444215145*x1 + 428.832466091376*(0.2197495961517573*x1 + 1 - 0.0069300189798247968/((1 - 0.46885462444808748*x1)**4 + 0.20931211646269238)**2)**4 + 5983.678509552266)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
705,0.9689055952739382,0.0010299154338329,[(-lj(x1 - 0.44341578245057583) - 0.3375094390432485)/(x1 + 2235.4456602834415*(-0.076479544766205803*x1 + 0.42905151890206648 - 1/(x1 - 0.010184563623350351*x1/(x1 - 3.0091611690753957)))**3)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
703,0.9689066099185492,0.0010298460634589,[0.02734576989317197*x1/(30382178785630.215*(0.00081316814030808324 + (0.2611022324372247*x1 - 1)**4/x1**4)**4*(0.34936550279202811*x1 - 1)**4/(0.35030823871065852*x1 - 1)**4 - 12.274207855942246)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
66,0.9689067478052058,0.001029836636459,[(-0.2925382824996954 - (-5.171860165342917 - 0.4304550161498458*(cos(x1 + 15.51154369195473 - 60.91567862314011/x1) - 11.670395593341718)/x1)/x1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
412,0.9689073194241942,0.0010297975566463,[-0.10426550996156296/((x1 + 2.7835640028198494)*(-x1 + 9.3479929261742848*(0.72317542143951104 - 1/(1.60590392826358*x1 - 3.90564545219074))**4 + 6.434601642038864 - 10.450159343445124/x1))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
393,0.9689073781094528,0.0010297935445622,[x1/(64977.41965754888*((0.1915927154883713*x1 - 1)**4 - 0.03819376746468295)**2 + 462.8792595534924*(0.02870873367631017*x1 + 0.04271891041707195*(-0.81977927508978999*x1 - 1)**2 - 1)**2 - 66.58923346441281)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
587,0.9689090360264928,0.0010296802026191,[0.2811480305596185/(x1 + 2.5595913729190505*(x1 + (-2.903925341336146*x1 + 10.35685131821561*(-1 + 0.2418650640434531/(x1 - 2.8291748117485294))**3)/x1)**2 - 2.7757833080066847)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
35,0.9689094648798762,0.0010296508855384,[(6.113663821873484 - cos(x1 - 266.170172734616*(0.1516560221320162 - 1/x1)**2))*tan(645.0052927419473*((-0.4380046094376197 + 1/x1)**2 - 0.1574246466225959)**4)/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160720
216,0.968909825935487,0.0010296262035621,[-0.00023076663702026367 + (13.009570425562042*(0.27724806373608253*x1 - 1)**2 + 0.26058290582529053)/(x1*(x1*(x1 - 7.271444953910223)*(13.323981611307024*(0.27395736959835031*x1 - 1)**2 + 13.730549001464203) + 181.7607045792013))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
341,0.9689107501477108,0.0010295630252964,[-0.0007690653312305928 + 0.011407816746641432/(x1 - 9.200165008584971 + 21.834729975228285/(x1 + 1.6543094445365754/(x1 + 12.718749143315271*(1 - 0.4623229309660496*x1)**4)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
270,0.9689108464866084,0.0010295564397797,[x1/((x1*(-x1 + 4.2934894912836283*(0.48260831238421099*x1 - 1)**2) + 7.533462111605021)*(918.8444534323771*(0.18163080195195139*x1 - 1)**4 + 3.8060388459995833) - 38.30821981647039) + 0.0003667760328013241],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-174015
204,0.9689117523022948,0.0010294945212919,[x1/(-5.2382509285896528*x1 + 854.50017377555308*((x1 - 3.843233405112816)*lj(x1) + 0.08345277953651192)*(-0.078295548630907779*x1**2 - 0.078295548630907779*x1 + 1)**2 + 21.998190746315238)],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125736
184,0.968912185159858,0.0010294649333155,[sin(x1/(4.25690755540509*(0.53289124671526251*x1 + 0.48467753505209*x1/(1.6997481387014335*x1 + 1004.2303346500799*(0.28750141809136145*x1 - 1)**3) - 1)**2 - 1.190618732818267))**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
64,0.9689148994947429,0.0010292794052643,[-tan(0.01804433127421356 - 0.24833480512830267/(x1 - 4.610700059460208 + 2.70335216940638/(x1 - 1.5490724421282005 + 531.3439687670927*(1 - 0.30712549916830962*x1)**4/x1)))/x1],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
802,0.9689155051533456,0.0010292380101944,[sin(0.49784746466399327/(x1 + 25100415.255324973*((-0.0057910495043827575*x1 + x1/(x1**3 - 7.450984935198032) - 0.1015392648225672)**2 - 0.0031220383453272876)**3 - 1.6674002129724588))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
680,0.9689159985704778,0.0010292042871683,[0.29243805657222563*(sin((0.13280428044194525*x1 - 0.41701021130849825)/(x1 - 10.078695754649312 + (34.635632204895714 - 40.33735973249964/x1)/x1)) + 0.05776949645478954)**2/(0.54077542156816413*x1 - 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011426
82,0.9689167528039836,0.0010291527395528,[0.001506014402262003*(lj(x1) + 0.4427907726852781 - ((cos(0.45282700007326965*x1**2 - 0.45282700007326965*x1 + 11.217310389839495) - 0.0514604498346181)**3 + 15.5130227905068)/x1)**4],log/.._dso_data_lj_hnc_greater_fourth_2022-05-02-160821
656,0.9689171006933022,0.0010291289637378,[2.494866100921382/(x1*(x1*(x1 + x1/(4.195062007696199 + (203.24455765812049*(0.36988905313870197*x1 - 1)**6 - 10.570573902213987)/x1)) - 20.35267487479292))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
729,0.9689179377150712,0.0010290717603174,[17.334471677479247/(-0.206198523061294*x1**2/(0.3460766146827621*x1 - 1)**2 + 638987.12482581817*(0.035369341406515823*x1 + 1/(x1*(1.8282466303609508 - x1)))**4 + 103.27190706986839)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
254,0.968918279400062,0.0010290484094983,[0.51436407213781911*x1/(x1 + 136698718.34393943*(0.0092482356934684031*x1 + ((x1*lj(x1) + 0.631384338177929)**2 - 0.26330151839969509)**4 - 0.025466152643860554)**4 - 0.3722502337737664)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
560,0.9689188121433802,0.0010290120022773,[0.05855361311089663*x1/(51.818990334368388*(0.26822773631357728*x1 + 0.26822773631357728*(x1 - 2.0849858561017487)/(65.95262320300203*(0.3198224041119881*x1 - 1)**3 + 1.511265408416498) - 1)**3 + 0.31468516512280376)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162336
113,0.9689194328590078,0.0010289695839669,[0.21880855092826971*x1/(0.60258931974981157*x1**3*(lj(-x1 + 0.485986415172967*cos(4.321680816962881*x1 - 7.1327959451862791) - 1.1539908541275758) + 0.2748676166881017)**3 + 1)**3],log/.._dso_data_lj_hnc_greater_fourth_2022-04-27-163538
614,0.9689207222905264,0.0010288814700844,[241.3092128748876*(0.133932966303722*cos(0.4052225751531427*x1**2 + (18.171606315426526*lj(x1) + 5.297831033779819)/x1) - 1)**2/x1**5],log/.._dso_data_lj_hnc_greater_fourth_2022-04-24-011430
213,0.9689208382982842,0.0010288735428386,[1.271884702523041/(0.20787838325818588*x1**2 + 0.40225628467852*cos(9.3795670466280716*lj(x1) + 12.131987279839823 - 39.264062497165425/x1) - 1)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
681,0.9689220775778644,0.0010287888602345,[0.37478784430700307/(-4.588244986434408*x1 + 70.685550474425861*(0.25477568452952333*x1 - 1)**2 + 22.35479885288675 - 95.601663773659177/(x1*(28.82960618409454*(1 - 0.4315591435239893*x1)**4 + 2.5561246964658313)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
181,0.9689221211891,0.0010287858802536,[-0.08177163486825319/(2.3050931296496735*x1 - 10.7040051394524*(0.305651721041426*x1 - 1)**2 - 9.567036937536049 + 20.728225075615004/(x1*(28.884404564593441*(0.43135431339410376*x1 - 1)**4 + 2.5459977671576697)))],log/.._dso_data_lj_hnc_greater_fourth_2022-03-20-125735
60,0.9689223755322676,0.0010287685009297,[0.2335664995701547/((x1 - 3.0580133862190135)*(x1*(x1*lj(x1) + 0.34785380853467096)**2 - 0.04660791365729181*x1 + 0.6758227623559822) + 0.535865033162692)**2],log/.._dso_data_lj_hnc_greater_fourth_2022-04-12-084740
208,0.968922821522244,0.001028738026714,[x1/(x1*(-x1 + 0.002769300678960442*(x1 - 0.31049312311280702)**9/(30.974663375768017*(0.42388529544471386*x1 - 1)**4 + 2.417629986903225) - 104.26812411325575) + 306.71172849651157)],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162409
467,0.968923131091606,0.0010287168743154,[(0.08518486084931513 + 0.07253408303443712/(10.015934436475192*(0.31597612115090627*x1 - 1)**2 + 0.06616271572843088))/(18.56065010239531*(0.2321151076010002*x1 - 1)**2 + 0.7536878823410118) - 0.00023425685533348168],log/.._dso_data_lj_hnc_greater_fourth_2022-04-28-142431
186,0.968923691989026,0.0010286785496452,[-tan(0.0008408296685912697 - 0.013293112283347536/(x1 - 8.485189907282653 + 28.169109814273067/(x1 + 70.609809782235492*(1 - 0.3044328869878654*x1)**4/(0.53950059540899398*x1 - 1)**4 + 2.104301649596589)))],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162319
650,0.9689248390346484,0.0010286001773452,[30.48952481335027*(0.4255615049378485*(x1*(19.11170407288236 - 30.55499294994679*(-1 + 0.741303137387964/x1)**2)*lj(x1) - 0.14532004799430398)**4 + 1/(x1 - 1.5244636883195197/x1))**4],log/.._dso_data_lj_hnc_greater_fourth_2022-04-06-162349
