,r,nmse_test,expression,directory
138,0.9788802295884402,0.0004654995561303,[49.16683236541536 - 156.30066550198836/(x1 + 2.3372426092905078/(0.10643998855202176*x1 + 0.024703523443526595*(0.15344996910098098*x1**3 + 1)**2 + 1)**4)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
240,0.9788924348954328,0.0004649500840967,[-x1*(0.767795011685456*x1 - 9.244625016694973) + x1 + 1.6678791149990248*(0.84322824072973082*x1*(1.0892831247695728*(0.49390947015354988*x1 - 1)**3 - 0.08616871341724466) - 1)**3 - 22.927280802851765],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
586,0.9789041987855231,0.0004644208043116,[19.206916117439383*(0.49088096047434528*x1 - 1)**4 + 39.155729949502679*(0.069269467729986687*x1 - 0.3804308623532872*(1 - 0.2316396802588521*x1)**8 + 1)**2 - 58.5151550546402],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
301,0.978904274466754,0.0004644174002861,[45.662089575258084*(0.0013240933293011606*x1**4 - 0.1479865035022171*x1*(-0.034033658380207596*x1 - sin(0.8231903691116529*x1)/(x1 + 0.3835173829678842)) + 1)**2 - 69.99243747463017],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162502
486,0.9789106922784304,0.0004641287842754,[x1*(5.902430441841898*(0.3465420027828115*x1 + (0.2876483210088379*x1 - 1)**4)**2*(0.41465509041192869*x1 - 1.694545513100138) + 10.840973470124428) - 24.320386715132454],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
68,0.9789199958090172,0.0004637105603278,[x1 + 0.07092513988796444*(1 - 0.8583789985285164*sin(x1 + 1.192123065754172))**8 - 8.708695756579342*sin(x1 + 8.418827834419192) - 17.32472480772886],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-11-150441
837,0.97892133407718,0.0004636504169854,[(4.072072638061957 - 1.3407946642335358*x1)*(1.5752093402194109*(1 - 0.31716434924262624*x1)**2*(0.49182115624726454*x1**2 + 1)**2 - 7.604439299977118)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
136,0.9789230953633064,0.0004635712689146,[8.983992650932846*x1 - 4.56973871315829*(x1 + 0.2640335415764163)*((0.4497165652879264*x1 - 1)**3 - 0.7049732662237925)**2 - 20.82872400214156],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
411,0.9789282996351868,0.0004633374422716,[(x1 + 3.620055198334918)*(1.0302899137767005*(1 - 0.56192297510688868*x1)**4 + 8.0918243109006717*cos(1.1810259310300488 + 1.7201722827445625/(x1 + 1.0366823521159054)))],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
229,0.978930343453748,0.0004632456308222,[x1 + 31.768020720849537*(1 - 0.72074481449424406*x1)**6/(x1**3 + 11.39931091332542) - 23.55128736107268*(1 - 0.2370294780519985*x1)**2 - 3.506030243398996],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
91,0.9789392204119756,0.0004628469743188,[6.8629310343390368*x1 + 5.9948426650449934*(0.087780868711282849*x1**2 + 0.24206905265386664*x1 - 1)**3 - 22.197793911076091 + 1.1445930216278046/(x1 + 0.2878075583894582)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
439,0.9789444345324224,0.0004626128960595,[-19.53320606188323*(1 - 0.063997899016557282*(-0.37795477788332813*x1 - 1)**4)**4 + 0.08372415357743087*(x1 + 0.2817767453112927)**4 - 9.7588316059815934],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
227,0.978946035397161,0.000462541040588,[(x1*(x1*(x1**3*(0.08125574140077498*x1 - 0.2684302017970559) - x1 + 12.801243559988727) - 24.900832275221564) - 8.982350147739286)/(x1 + 0.3706668213011124)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
64,0.978947036751888,0.0004624960973264,[3.9063069365375731*(-x1 - (-0.008696129189166527*sin(485.05879538604687*x1) - 0.612814987231382)*sin(x1 + 3.982744108229809) + 0.093549560672457589)**2 - 25.036839851843563],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
83,0.9789508105869446,0.0004623267387804,[-0.13781425446523064*x1**2*(2*x1 - 20.377557501419598*(0.63432518640850557*x1 - 1)**4 - 162.45266499942653)/(0.65708195442349663*x1 + 1)**2 - 24.319939894362435],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
193,0.9789525330566248,0.0004622494501821,[12.846259774370629*(0.27900478398304147*x1 + 0.27900478398304147*x1*(0.32743359591498449*(1 - 0.31791738150814679*x1)**2*(x1 + 0.9016713155724512)**2 - 0.5802032402675367)/(x1 + 0.20526920307099902) + 1)**2 - 37.048696843404905],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
226,0.9789533877385908,0.0004622111024149,[(x1 - 0.4328338924252274)*(x1 - 2.44425325497415*(0.016778853843372263*x1**4 - 0.045273053575438256*x1 - 1)**3 + 5.34737073127185) - 21.520406486346428],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
487,0.9789583900269848,0.0004619866935864,[1.756322386270012*x1**4 - 6.3351993995834394*(0.39730118061521357*x1*(-1.1255052923010236*x1 - 1.52348958596658)*(x1 - 0.07428487276331483)/(x1 + 0.14175435664949795) + 1)**2 - 17.872172661104706],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
281,0.9789586649716258,0.0004619743608769,[(x1 + 1.81900852899844)*(x1 + 2.2404421387529778*(-(1 - 0.52796806590499477*x1)**2 - 0.1502147506024549)**2 - 3.639241803446777)/(0.35295011945960183*x1 + 0.050733995784339365)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
79,0.9789586656276678,0.0004619743314501,[x1*(-0.9553583681331349*x1 - 3.7559269707643845*(1 - 0.50834912120703883*x1)**3 + (x1 - 1.4619873206531095)/(x1 + 0.14351708940194405) + 9.759085360383123) - 24.20667425180349],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
351,0.978959220247331,0.0004619494543715,[-26.50033642073281*(0.24706973179073629*x1 - 1)**2 + 3.5541721929971407*(-0.61039084099361494*x1 - 0.099404527897833053*x1/(x1 + 0.16495538112071167) + 1)**4 - 1.2605842088533539],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
893,0.9789645060647764,0.000461712397739,[102.95523839995356*(0.098554344950197156*x1*(x1*(-0.1791302484601681*x1*(0.3518813352665701*x1 - 1)**2 - 0.6189107312364649)/(x1 + 0.14592061678335264) + 0.2216009281233739) - 1)**2 - 127.1560364858116],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
302,0.9789674264953604,0.0004615814504029,[(0.44923535494132827*x1**4 - x1 - 35.23330354812374)*(0.5960439267234001*(0.3935298658355623*x1 - 1)**2 - 0.1394251461107842*(0.60136534090648656*x1 - 1)**4 + 0.23971317862411592)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
83,0.97897889361207,0.0004610674708024,[12.365339285342936*(x1 + 0.05708860327977294)**2 - 24.362833047877891*(0.36539023393134769*x1*(0.18608847225152955 - x1)**2/(0.21539315536044779*x1 + 1)**4 + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
58,0.9789842391723226,0.0004608279738293,[x1*(3.9107632934185089*(0.026499725267226309*x1**2 - 0.026499725267226309*x1 + 1)**4 + 7.776318143413711*cos(x1 + 4.471522057482602)/(x1 + 0.31496011371371596)) - 24.22606559987865],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
158,0.9789852028314292,0.000460784805937,[8.2366835238320169*(0.34843663445732048*x1 + 1)**2 + 2.5463265498289493*(0.62667583856237399*x1*(0.89076796020262808*(0.89537832637458293*x1 - 1)**2/(x1 + 0.27303717192278504) - 0.35152284351763197) - 1)**2 - 34.99370686695113],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
266,0.9789882133223132,0.0004606499621254,[(x1 + 0.25135027439664853)*(0.02566982523490936*x1 + 3.336948570335404*(-0.6628624043170449*(1 - 0.44776784647817931*x1)**3 - 1)**3 + 9.92760145533234) - 22.951961464294424],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
402,0.9790054364239404,0.0004598789122608,[20.21539207586947*(0.2224123585567772*x1 - 1)**2*(0.29344091965374322*(-0.391928783807194*x1**2 + x1 - 0.83568932598687528)**4 - 1.353768845001316) + 0.35049787975437074],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
395,0.9790152848804252,0.0004594383155209,[x1*(-0.6293692453082517*x1 + 9.389111617868354 + (84.36052589064672*(0.2280098316179996*x1**2 - 1)**3 - 3.4468191589588497)/(37.73385242892183*(0.2981418562714303*x1 + 1)**3 - 31.115342698233675)) - 24.19748609884912],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
560,0.9790172124468208,0.0004593521064879,[0.7164687987225023*x1**3*(-0.9186022190452148 - 1/(x1 + 0.3776950103999633))**4*(1.9665466498822716*(1 - 0.28851299205508*x1)**2 + 0.5297919846976372) - 24.244132937134445],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
121,0.9790184326171,0.0004592975395982,[8.3136486479577072*x1 + 5.0951922505467405*sin(x1) + 5.0951922505467405*sin(6.8362677502343348*x1/(x1*(x1 - 4.60428180682929) - 2.566113568510559)) - 24.275698036993107],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
201,0.9790211998266188,0.0004591738005191,[(x1 + 1.807690416541578)*(4.1233985246235313*x1 + 10.917256292071103*(x1 - tan(1.477823033772646*x1/(x1 + 0.4760447359531041)))**2 - 13.356545946910117)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
342,0.9790217540193524,0.0004591490212167,[(5.486802310846233 - x1)*(-x1 + 1.138201924738759*(5.873767102560327 - x1)*(0.075660452519484338*(0.74107147229237046*x1 - 1)**6 - 2.02544696080165) + 8.625520432493982)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
13,0.9790246380452066,0.0004590200806663,[(0.12428806765883421*x1 - 20.086231900103697*(1 - 0.28046762757015318*x1)**4 - 0.87737353966292528)*(0.5264726598412544*x1 - 0.5264726598412544*(0.6182707409458527 - x1)**4 + 0.84936686192424257) - 7.910524742618741],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
902,0.9790258645150202,0.0004589652527242,[3.623404629285183*(0.8065175293857493*x1 + sin(1.3316386696829257*x1*(0.29773818221157991*x1 - 1)**2 + 0.10946605469360394))**2 - 24.432761330534976],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
251,0.9790281994341136,0.0004588608822451,[x1**2/(x1/(14.351979832642667 - 5.719911535994514*cos(0.098669963332360852*x1**2 + 2.3696583887082492)**2) + 0.03155870238592158) - 24.361316935302565],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030441
359,0.9790340185575854,0.0004586008222471,[0.4707193216004686*x1*(x1**2 + (x1 - 0.07264465643243731)/(0.0027846134814339047*x1**4 + 0.045915933159874925*x1 + 0.0096459236496015)) - 24.214298581663106],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
959,0.9790364327568992,0.000458492952824,[10.835865125417897/(0.0604901590897761*x1**4*(1 - 0.67049454083889734*x1)**8 - tan(0.20764668220230952*x1**2 - 3.4033393018561195) - 0.7210117042154209)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
302,0.97903874738457,0.0004583895447986,[7.911186863735681*x1 + 1.3016455012534381*(0.91587406130655416*sin(0.5004527368891023*x1*(0.750543749183624*x1**2 - 2*x1))**2 - 1)**3 - 23.718680453239706],log/.._dso_data_lj_hnc_lesser_sigma_2022-04-06-162444
419,0.9790391353628136,0.0004583722127187,[8.175516524691501*x1 - 214.0387161881878*(x1**2*(-0.1628228570291087*x1**2 + x1 - 1.8604847677565246) + x1)**3 - 24.52193809967576],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
119,0.9790432168658592,0.0004581899011801,[-1.512378991382997*x1*(x1 - 8.384911301813005 + 0.91824265535144834/(x1 + 0.64150344697534138)**4) + 3.0869572999240636*(0.64774749388861339*x1 - 1)**4 - 27.281858776707203],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
151,0.97904330189488,0.0004581861035272,[-27.795652123442387*(1 - 0.218456962655865*x1)**2 + 2.8150684399933813*(0.29088331606920101*x1*(1 - 0.6809648013029066*x1)**2 - (1 - 0.51325029285954143*x1)**4)**2 + 0.7745358586174208],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
995,0.9790494303460924,0.0004579124315683,[x1*(2.2576083281847521*x1*(1 - 0.81580779446171587*x1)**4 + 50.95167193348752)*(-x1*(0.029803839085752393*x1 - 0.08807270556600436) + 0.10465107139525691) - 24.660587290825706],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201136
183,0.9790506017525552,0.0004578601309685,[9.918336917666954*x1 - 30.353871957711011 + 15.5237446481497/(x1 + 3.527339792545879*(x1*(1 - 0.7296896321022938*x1)**2 + 0.219270046540902)**2 + 2.4828530659459873)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
226,0.9790537317363434,0.0004577203996705,[7.383002216391963*x1**2*(1.2542626394920305*(-0.30053709724160058*x1 + 1 + 0.090117387087178867/(x1**4 + 0.4298083131620643))**2 + 0.34524676099926105) - 24.201933853375607],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
907,0.979057162605698,0.0004575672615175,[-2.1481967880707526*x1*(0.03690909711341607*(1 - 0.3172570722151784*x1)**2*(2*x1 - 1.829905674084643)*(x1**4 - 23.539005552704754) - 3.784518117508954) - 24.597223699499988],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
678,0.9790654343384144,0.0004571981593596,[x1*(3.96958363648387*x1 - 4.793130939345213*cos(x1 + 2.643507574429152)) + 0.0001196497898798889*tan(x1 + 1.5625085842442246) - 24.501031166710861],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
168,0.9790712599680296,0.0004569383006019,[4.253011420000616*(-0.67641791927138992*x1 + 0.678741503959793*(-0.26374425217588082*x1 + (0.44616433028090109*x1 - 1)**3 - 0.23566212410932793)**2 - 1)**2 - 24.256901359075492],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
501,0.9790789297075122,0.0004565963006092,[(x1 - 1.657382939778026)*(x1 + 0.34892389658431203)*(39.10385509581554*(-0.4736370391057427 + 1/(x1 + 0.9923975444257187))**2 + 12.536601386369613*(0.28242952223761457*x1 - 1)**2) - 10.506747339519698],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
265,0.9790789502781184,0.0004565953835284,[0.677593627725274*x1**2 + 14.58529769764881*(0.5117067849762437*x1 - 1)**4 - 1.336247213627874 - 19.440700277552953/(x1 + 0.5192143982474163/(0.2982542547465832*x1 + 1)**4)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
441,0.9790794005519172,0.0004565753096157,[4.844481669514721*x1 + 13.50324470759152*(0.52166351756077*x1 - 1)**4 - 14.941359251848231 + 16.047324086122412/(x1 - 0.9722957699424074*(x1 + 0.8516043345281986)**2)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
146,0.9790819750706884,0.0004564605423574,[16.004714040392771*(1 - 0.49996317833960346*x1)**4 + (-x1 - 40.77480200786418)/(x1**2 + x1 + 1.1169654538327822) + (x1 - 0.56270692397361181)**2 - 4.040219391840271],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
629,0.9790839128686232,0.0004563741688434,[-9.9470198191223825*x1**2*(sin(0.15634423136093784*x1/(x1/(x1 + 0.7223897750680385)**2 - 0.5310861802449285))**2 - 1.226368935452829) + x1 - 24.272970355375808],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-22-201058
282,0.9790850619290382,0.0004563229557672,[x1*(x1 + (2*x1 - 7.500330166891388)/(-8.4514824953937654*(0.27680975154324596*x1 + (0.52612712488831628*x1 - 1)**2)**4 - 1.753878108826223) + 5.024146571920131) - 24.72133092771012],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
151,0.9790895496324542,0.0004561229696396,[x1*(x1**2 - 785.0183476991691*x1/(x1*(-x1**3 - x1 - 33.74285574956566) - 3.6011747510459027) - 13.226201273473434) - 24.00462598685891],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
46,0.979097308743587,0.000455777307062,[0.57621304065251552*(x1 - 3.820238439529525)*(-0.0003556216282241258*x1**9 - 5.3134794598061397*(0.84442088657779509 - (0.3985432060269704*x1 - 1)**2)**2 + 11.2542359317259)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
498,0.9790979225377298,0.0004557499688199,[5.299275145260789*x1 + 13.968567716597641*(0.51726373408385422*x1 - 1)**4 - 17.034673632495 - 347.85885370661805/(21.22983849663627*((0.4658684797013781*x1 + 1)**2 - 0.5606014927024352)**2 + 12.340141930480947)],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164701
256,0.979098417552702,0.0004557279215954,[5.264375333269674*x1 + 13.963678304500091*(0.51730900839268956*x1 - 1)**4 - 16.835587381367795 - 38.80835410886583/((x1 + 0.7991730010259542)**3 + 1.3065741377662667)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-26-154153
439,0.9791021758534676,0.0004555605506372,[9.185483457379663*x1 + 205.4238974348631*(0.27174311324250783*x1**2/(0.05413563820974085*x1 + 1)**2 - x1 + 0.580331945125564)**9 - 25.531875655927603],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
639,0.9791023842833692,0.0004555512694243,[x1**3*(-4.711641988452084 + (5.0593541869383979*(0.25770051925190552*x1 + 1)**4 + 0.5741600303922982)/(x1**2 + 0.044071196216968055)) - 24.221133039416592],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
232,0.9791041989435958,0.0004554704682511,[x1**3 + 10.352719422685371*(0.86734615845839478*(1 - 0.5986047508948661*x1)**2 - 1)**2 - 23.782064608919455 - 61.45355969805288/(165.8429449331584*(0.0776517950219417*x1 - 1)**2 - 86.64631328006091)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
452,0.97910465453768,0.0004554501832367,[6.4005353014082703*(0.39526817758448892*x1 + 1)**2 + 3.2228903886407022*((0.64700894395090232*x1 - 1)**2 - 0.9703299818567607 + 2.1532328120511989e-6/(x1**4 + 0.05356817367131879)**4)**2 - 31.033594841550865],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
184,0.9791079674402204,0.0004553026926741,[2.406993506049455 - 29.36858953408514*(0.2012795394339058*x1 + 0.09896830726874497*(0.4703037765102865*x1**2 - x1 + 0.4703037765102865*cos(x1) + 0.183735689782663)**2 - 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
876,0.9791105517507266,0.0004551876563362,[8.161939647772138*x1 + sin(3.1037367201608684*(0.6460673084160272*x1 - 1)**2 - 3.3820177169596484) - 24.26075509850012],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164736
200,0.9791105517511368,0.0004551876563179,[8.161940051551731*x1 - sin(-0.3726156573526982*x1 + 2.5537818149207045*(0.71224284924968606*x1 - 1)**2 + 0.3095282859953811) - 24.26075498035676],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-030440
782,0.979120146829066,0.0004547606796517,[20.99403547312193*(-2.79680785608459*x1 - 4.161819588699047)*(-0.2182488865168347*x1 + (0.03416840637302806 - 0.008514898908247479*x1)*(-0.4671711533440766*x1**2 - 1)**2 + 0.5179907319602029)**2 + 2.1212587320297063],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164805
54,0.9791204976381668,0.000454745072759,[5.4960524446241426*(-x1 - 9.02616995622879)/((x1 + 0.2157237754799975*(0.29306421793499703*x1**2 - 1)**4)**2 + 1.780048470590332) + 2.6257112457161061],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
339,0.9791211898455976,0.0004547142784609,[3.5804103074789438*x1 + 27.20856269147517*(1 - 0.2480520660495343/(x1 + 0.4287703885596372))**4 + 7.779447357800577*(0.55468816698255105*x1 - 1)**4 - 32.83607095021347],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
745,0.9791262036475143,0.000454491261404,[39.02865528406075*x1**2*(x1/(0.1697165167750187*x1 + 1)**4 - 0.6808066192705398)**2 + 1.7455528786489123 - 67.97687845123383/(x1**2 + 2.6047789195289557)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
785,0.9791338374141756,0.0004541518161043,[113.56969932015531*(0.30632636753091768*x1 - 1)**4/(10.153032782562628 + 10.171307184497914/cos(0.2823095477560356*x1 + 2.333741144214247))],log/.._dso_data_lj_hnc_lesser_sigma_2022-06-17-164632
454,0.9791341405711504,0.0004541383385648,[404.36472121311778*(0.049729417330091176*x1 + 0.12481653828774768 + ((0.12295809086193536*(0.8210330514455005*x1 + 1)**2 - 1)**2 - 0.74252720203955619)**4/(x1 + 0.10564170481071737)**4)**2 - 30.933734472555786],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
437,0.9791346574293354,0.0004541153609277,[3.8197444478453793*(1 - 0.71530526705231414*x1)**4 - 20.002686926078654*(-0.27841238460863688*x1 + 0.18163057183793691*(0.02998987625130467*(0.951051523812905 - x1)**4 + 1)**2 + 1)**2],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
452,0.9791369984541192,0.0004540112950537,[(x1 + 0.7629594314126336)*(x1**2 + 5.8006795213329632*x1 - 9.9796996235081035*(0.28072617082872594*x1 + (1 - 0.33268208139207604*x1)**4 + 0.78772862566012176)**2)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-27-165927
123,0.9791374877693778,0.0004539895450297,[x1/(372131047.60782409*(0.0071998926904209775*x1*(16.231064190645718 - x1) - 0.99404105098896013 + (0.0621148824845745*x1 + 1)**(-2))**4 + 0.11557536109295753) - 24.315423068378433],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
342,0.9791377705942524,0.0004539769737341,[(x1*(x1 - 2.7382548098152606) - 0.9188938204286871)*(6.4500094083459133*(-0.3937493283063244*x1 + 0.49929307628451454*(-0.1621808413084391*x1 + 1/(x1 + 0.7450830466119966))**2 + 1)**2 + 3.0452505901627847)],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-20-000407
396,0.9791395312668486,0.0004538987175969,[x1*(-0.6399822667642183*x1 - 3.6234609203211477*((0.49079545981751602*x1 - 1)**3 - 0.65917707749514553)**2 + 11.000575237952223) - 24.31956345813926],log/.._dso_data_lj_hnc_lesser_sigma_2022-03-17-000348
